@relation cities_greece-weka.filters.unsupervised.attribute.Remove-R1

@attribute Latitude numeric
@attribute Longitude numeric

@data
38116.6667,21933.3333
38116.6667,21966.6667
38116.6667,22066.6667
38116.6667,22083.3333
38116.6667,22116.6667
38116.6667,22216.6667
38116.6667,22283.3333
38116.6667,22383.3333
38116.6667,22400
38116.6667,22433.3333
38116.6667,22466.6667
38116.6667,22483.3333
38116.6667,22533.3333
38116.6667,22550
38116.6667,23400
38116.6667,23833.3333
38116.6667,23850
38116.6667,23866.6667
38116.6667,23883.3333
38116.6667,23950
38116.6667,24216.6667
38116.6667,24300
38116.6667,24316.6667
38116.6667,24483.3333
38116.6667,24500
38116.6667,24583.3333
38133.3333,20500
38133.3333,20516.6667
38133.3333,20533.3333
38133.3333,20550
38133.3333,20566.6667
38133.3333,20583.3333
38133.3333,20616.6667
38133.3333,20716.6667
38133.3333,20733.3333
38133.3333,20750
38133.3333,21400
38133.3333,21466.6667
38133.3333,21533.3333
38133.3333,21550
38133.3333,21566.6667
38133.3333,21583.3333
38133.3333,21600
38133.3333,21633.3333
38133.3333,21700
38133.3333,21716.6667
38133.3333,21766.6667
38133.3333,21783.3333
38133.3333,21833.3333
38133.3333,21900
38133.3333,21916.6667
38133.3333,21983.3333
38133.3333,22150
38133.3333,22200
38133.3333,22216.6667
38133.3333,22233.3333
38133.3333,22283.3333
38133.3333,22316.6667
38133.3333,22333.3333
38133.3333,22366.6667
38133.3333,22383.3333
38133.3333,22400
38133.3333,22416.6667
38133.3333,22433.3333
38133.3333,22450
38133.3333,22466.6667
38133.3333,22483.3333
38133.3333,22516.6667
38133.3333,23800
38133.3333,23850
38133.3333,23883.3333
38133.3333,24000
38133.3333,24250
38133.3333,24366.6667
38133.3333,24383.3333
38133.3333,24466.6667
38133.3333,24483.3333
38133.3333,24533.3333
38133.3333,24566.6667
38150,20500
38150,20550
38150,20566.6667
38150,20733.3333
38150,20750
38150,20783.3333
38150,21516.6667
38150,21550
38150,21616.6667
38150,21650
38150,21666.6667
38150,21733.3333
38150,21750
38150,21800
38150,21833.3333
38150,21850
38150,21866.6667
38150,21900
38150,22033.3333
38150,22066.6667
38150,22166.6667
38150,22183.3333
38150,22200
38150,22266.6667
38150,22283.3333
38150,22300
38150,22316.6667
38150,22333.3333
38150,22350
38150,23233.3333
38150,23533.3333
38150,23716.6667
38150,23833.3333
38150,23850
38150,23866.6667
38150,23966.6667
38150,24233.3333
38150,24316.6667
38150,24350
38150,24383.3333
38150,24400
38166.6667,20483.3333
38166.6667,20550
38166.6667,20600
38166.6667,20666.6667
38166.6667,20683.3333
38166.6667,20700
38166.6667,20716.6667
38166.6667,21416.6667
38166.6667,21450
38166.6667,21466.6667
38166.6667,21483.3333
38166.6667,21666.6667
38166.6667,21683.3333
38166.6667,21700
38166.6667,21716.6667
38166.6667,21733.3333
38166.6667,21816.6667
38166.6667,21850
38166.6667,22000
38166.6667,22066.6667
38166.6667,22100
38166.6667,22133.3333
38166.6667,22233.3333
38166.6667,22266.6667
38166.6667,22283.3333
38166.6667,22316.6667
38166.6667,22333.3333
38166.6667,22350
38166.6667,23333.3333
38166.6667,23416.6667
38166.6667,23783.3333
38166.6667,23866.6667
38166.6667,24000
38166.6667,24233.3333
38166.6667,24250
38166.6667,24266.6667
38166.6667,24316.6667
38183.3333,20383.3333
38183.3333,20400
38183.3333,20416.6667
38183.3333,20433.3333
38183.3333,20483.3333
38183.3333,20533.3333
38183.3333,20583.3333
38183.3333,20683.3333
38183.3333,20700
38183.3333,21383.3333
38183.3333,21416.6667
38183.3333,21433.3333
38183.3333,21683.3333
38183.3333,21700
38183.3333,21716.6667
38183.3333,21733.3333
38183.3333,21750
38183.3333,21766.6667
38183.3333,21816.6667
38183.3333,21950
38183.3333,21983.3333
38183.3333,22066.6667
38183.3333,22133.3333
38183.3333,22150
38183.3333,22183.3333
38183.3333,22266.6667
38183.3333,23150
38183.3333,23383.3333
38183.3333,23500
38183.3333,23516.6667
38183.3333,23550
38183.3333,23850
38183.3333,23916.6667
38183.3333,23983.3333
38183.3333,24033.3333
38183.3333,24200
38183.3333,24233.3333
38183.3333,24266.6667
38183.3333,26016.6667
38200,20383.3333
38200,20400
38200,20416.6667
38200,20433.3333
38200,20516.6667
38200,20666.6667
38200,21700
38200,21733.3333
38200,22000
38200,22050
38200,22083.3333
38200,22116.6667
38200,22150
38200,22166.6667
38200,22200
38200,23050
38200,23116.6667
38200,23966.6667
38200,24200
38216.6667,20383.3333
38216.6667,20400
38216.6667,20500
38216.6667,20516.6667
38216.6667,20616.6667
38216.6667,20650
38216.6667,20666.6667
38216.6667,21716.6667
38216.6667,21733.3333
38216.6667,21750
38216.6667,21766.6667
38216.6667,21783.3333
38216.6667,21800
38216.6667,21816.6667
38216.6667,21900
38216.6667,21966.6667
38216.6667,22033.3333
38216.6667,22066.6667
38216.6667,22100
38216.6667,22116.6667
38216.6667,22133.3333
38216.6667,23266.6667
38216.6667,23316.6667
38216.6667,23500
38216.6667,23550
38216.6667,23616.6667
38216.6667,23783.3333
38216.6667,23833.3333
38216.6667,23866.6667
38216.6667,23883.3333
38216.6667,23916.6667
38216.6667,24250
38233.3333,20366.6667
38233.3333,20383.3333
38233.3333,20400
38233.3333,20416.6667
38233.3333,20483.3333
38233.3333,20600
38233.3333,20650
38233.3333,21733.3333
38233.3333,21750
38233.3333,21766.6667
38233.3333,21783.3333
38233.3333,21916.6667
38233.3333,21966.6667
38233.3333,21983.3333
38233.3333,22033.3333
38233.3333,22083.3333
38233.3333,22100
38233.3333,22116.6667
38233.3333,22133.3333
38233.3333,23216.6667
38233.3333,23416.6667
38233.3333,23800
38233.3333,23900
38233.3333,24216.6667
38233.3333,26000
38233.3333,26050
38233.3333,26066.6667
38233.3333,26083.3333
38233.3333,26100
38250,20383.3333
38250,20400
38250,20600
38250,20650
38250,21733.3333
38250,21750
38250,21800
38250,21933.3333
38250,21950
38250,21966.6667
38250,21983.3333
38250,22000
38250,22016.6667
38250,22050
38250,22083.3333
38250,22116.6667
38250,22983.3333
38250,23066.6667
38250,23183.3333
38250,23266.6667
38250,23466.6667
38250,23700
38250,24200
38250,24216.6667
38250,25933.3333
38250,26033.3333
38250,26066.6667
38250,26083.3333
38250,26100
38266.6667,20466.6667
38266.6667,20683.3333
38266.6667,21733.3333
38266.6667,21750
38266.6667,21766.6667
38266.6667,21783.3333
38266.6667,21816.6667
38266.6667,21833.3333
38266.6667,21900
38266.6667,21916.6667
38266.6667,21933.3333
38266.6667,21966.6667
38266.6667,21983.3333
38266.6667,22000
38266.6667,22016.6667
38266.6667,22050
38266.6667,22916.6667
38266.6667,22966.6667
38266.6667,23116.6667
38266.6667,23233.3333
38266.6667,23566.6667
38266.6667,23800
38266.6667,23816.6667
38266.6667,24166.6667
38266.6667,24183.3333
38266.6667,25916.6667
38266.6667,26066.6667
38266.6667,26083.3333
38266.6667,26100
38283.3333,20433.3333
38283.3333,20466.6667
38283.3333,20583.3333
38283.3333,21766.6667
38283.3333,21800
38283.3333,21866.6667
38283.3333,21883.3333
38283.3333,21900
38283.3333,21966.6667
38283.3333,22000
38283.3333,22033.3333
38283.3333,22766.6667
38283.3333,22783.3333
38283.3333,22800
38283.3333,23266.6667
38283.3333,23350
38283.3333,23583.3333
38283.3333,23750
38283.3333,23800
38283.3333,23816.6667
38283.3333,23833.3333
38283.3333,23866.6667
38283.3333,24133.3333
38283.3333,25983.3333
38283.3333,26083.3333
38300,20483.3333
38300,20550
38300,20566.6667
38300,20583.3333
38300,20600
38300,21783.3333
38300,21800
38300,21833.3333
38300,21900
38300,21950
38300,21983.3333
38300,22000
38300,22016.6667
38300,22550
38300,22583.3333
38300,23116.6667
38300,23150
38300,23166.6667
38300,23266.6667
38300,23316.6667
38300,23383.3333
38300,23500
38300,23733.3333
38300,23750
38300,23900
38300,24116.6667
38300,24200
38300,26016.6667
38300,26066.6667
38300,26100
38300,26116.6667
38316.6667,20416.6667
38316.6667,20466.6667
38316.6667,20550
38316.6667,20566.6667
38316.6667,20583.3333
38316.6667,21816.6667
38316.6667,21850
38316.6667,21983.3333
38316.6667,22583.3333
38316.6667,22900
38316.6667,23116.6667
38316.6667,23183.3333
38316.6667,23316.6667
38316.6667,23333.3333
38316.6667,23450
38316.6667,23533.3333
38316.6667,23616.6667
38316.6667,23633.3333
38316.6667,23800
38316.6667,24150
38316.6667,26050
38316.6667,26100
38316.6667,26133.3333
38333.3333,20550
38333.3333,21566.6667
38333.3333,21766.6667
38333.3333,21850
38333.3333,21866.6667
38333.3333,23133.3333
38333.3333,23316.6667
38333.3333,23733.3333
38333.3333,23783.3333
38333.3333,26000
38333.3333,26083.3333
38333.3333,26100
38333.3333,26116.6667
38350,20616.6667
38350,20683.3333
38350,20716.6667
38350,21533.3333
38350,21566.6667
38350,21600
38350,21633.3333
38350,21650
38350,21700
38350,21716.6667
38350,21733.3333
38350,21750
38350,22783.3333
38350,22916.6667
38350,23016.6667
38350,23483.3333
38350,23583.3333
38350,23666.6667
38350,24100
38350,24150
38350,26083.3333
38366.6667,20566.6667
38366.6667,20583.3333
38366.6667,20600
38366.6667,20716.6667
38366.6667,21433.3333
38366.6667,21533.3333
38366.6667,21566.6667
38366.6667,21633.3333
38366.6667,21666.6667
38366.6667,21716.6667
38366.6667,21750
38366.6667,21766.6667
38366.6667,21783.3333
38366.6667,22083.3333
38366.6667,22133.3333
38366.6667,22200
38366.6667,22233.3333
38366.6667,22250
38366.6667,22283.3333
38366.6667,22833.3333
38366.6667,22933.3333
38366.6667,22966.6667
38366.6667,23016.6667
38366.6667,23066.6667
38366.6667,23083.3333
38366.6667,23100
38366.6667,23450
38366.6667,24183.3333
38366.6667,26133.3333
38383.3333,20533.3333
38383.3333,20550
38383.3333,20566.6667
38383.3333,20583.3333
38383.3333,20666.6667
38383.3333,21500
38383.3333,21533.3333
38383.3333,21566.6667
38383.3333,21600
38383.3333,21633.3333
38383.3333,21683.3333
38383.3333,21716.6667
38383.3333,21800
38383.3333,21850
38383.3333,21916.6667
38383.3333,22116.6667
38383.3333,22383.3333
38383.3333,22633.3333
38383.3333,23000
38383.3333,23400
38383.3333,23600
38383.3333,23633.3333
38383.3333,24050
38383.3333,24066.6667
38383.3333,24083.3333
38383.3333,24116.6667
38383.3333,24133.3333
38383.3333,24166.6667
38383.3333,26016.6667
38383.3333,26100
38400,20550
38400,20566.6667
38400,20583.3333
38400,21266.6667
38400,21433.3333
38400,21483.3333
38400,21533.3333
38400,21550
38400,21650
38400,21733.3333
38400,21750
38400,21766.6667
38400,21783.3333
38400,21800
38400,21816.6667
38400,21833.3333
38400,21866.6667
38400,21883.3333
38400,21900
38400,22000
38400,22016.6667
38400,22050
38400,22150
38400,22716.6667
38400,22933.3333
38400,22983.3333
38400,23600
38400,23616.6667
38400,23633.3333
38400,23766.6667
38400,23800
38400,23883.3333
38400,23916.6667
38400,24050
38400,24083.3333
38400,24100
38400,24133.3333
38400,24166.6667
38400,26016.6667
38416.6667,20550
38416.6667,20566.6667
38416.6667,20650
38416.6667,20666.6667
38416.6667,21250
38416.6667,21283.3333
38416.6667,21316.6667
38416.6667,21466.6667
38416.6667,21516.6667
38416.6667,21566.6667
38416.6667,21616.6667
38416.6667,21633.3333
38416.6667,21750
38416.6667,21766.6667
38416.6667,21783.3333
38416.6667,21816.6667
38416.6667,21833.3333
38416.6667,21850
38416.6667,21866.6667
38416.6667,21883.3333
38416.6667,21900
38416.6667,21933.3333
38416.6667,21950
38416.6667,21966.6667
38416.6667,21983.3333
38416.6667,22000
38416.6667,22016.6667
38416.6667,22050
38416.6667,22100
38416.6667,22183.3333
38416.6667,22216.6667
38416.6667,22316.6667
38416.6667,22533.3333
38416.6667,22816.6667
38416.6667,22833.3333
38416.6667,22983.3333
38416.6667,23000
38416.6667,23016.6667
38416.6667,23350
38416.6667,23516.6667
38416.6667,23650
38416.6667,23683.3333
38416.6667,23816.6667
38416.6667,23833.3333
38416.6667,24033.3333
38416.6667,24100
38416.6667,24133.3333
38416.6667,24200
38416.6667,26133.3333
38433.3333,20550
38433.3333,20566.6667
38433.3333,20583.3333
38433.3333,21283.3333
38433.3333,21350
38433.3333,21416.6667
38433.3333,21516.6667
38433.3333,21600
38433.3333,21633.3333
38433.3333,21716.6667
38433.3333,21750
38433.3333,21766.6667
38433.3333,21833.3333
38433.3333,21866.6667
38433.3333,21950
38433.3333,21966.6667
38433.3333,21983.3333
38433.3333,22066.6667
38433.3333,22116.6667
38433.3333,22416.6667
38433.3333,22450
38433.3333,22666.6667
38433.3333,22833.3333
38433.3333,22883.3333
38433.3333,22900
38433.3333,22916.6667
38433.3333,22966.6667
38433.3333,22983.3333
38433.3333,23033.3333
38433.3333,23300
38433.3333,23400
38433.3333,23600
38433.3333,23633.3333
38433.3333,23650
38433.3333,23666.6667
38433.3333,23683.3333
38433.3333,23883.3333
38433.3333,23900
38433.3333,24033.3333
38433.3333,24066.6667
38433.3333,24116.6667
38433.3333,25966.6667
38450,20533.3333
38450,20550
38450,20566.6667
38450,20583.3333
38450,20633.3333
38450,20650
38450,20666.6667
38450,20683.3333
38450,21116.6667
38450,21233.3333
38450,21383.3333
38450,21400
38450,21516.6667
38450,21583.3333
38450,21600
38450,21633.3333
38450,21666.6667
38450,21683.3333
38450,21700
38450,21800
38450,21816.6667
38450,21916.6667
38450,21983.3333
38450,22000
38450,22033.3333
38450,22150
38450,22233.3333
38450,22300
38450,22366.6667
38450,22816.6667
38450,22833.3333
38450,22866.6667
38450,23000
38450,23216.6667
38450,23683.3333
38450,23816.6667
38450,24000
38450,24016.6667
38450,24083.3333
38450,24116.6667
38450,24133.3333
38450,24150
38450,24166.6667
38466.6667,20550
38466.6667,20566.6667
38466.6667,20583.3333
38466.6667,20633.3333
38466.6667,20650
38466.6667,21266.6667
38466.6667,21366.6667
38466.6667,21500
38466.6667,21566.6667
38466.6667,21583.3333
38466.6667,21600
38466.6667,21616.6667
38466.6667,21650
38466.6667,21700
38466.6667,21733.3333
38466.6667,21800
38466.6667,21816.6667
38466.6667,21866.6667
38466.6667,21933.3333
38466.6667,21950
38466.6667,22100
38466.6667,22183.3333
38466.6667,22466.6667
38466.6667,22783.3333
38466.6667,22800
38466.6667,22866.6667
38466.6667,22950
38466.6667,22966.6667
38466.6667,23000
38466.6667,23283.3333
38466.6667,23583.3333
38466.6667,23600
38466.6667,23650
38466.6667,23766.6667
38466.6667,23966.6667
38466.6667,24116.6667
38466.6667,24150
38466.6667,25916.6667
38466.6667,25966.6667
38466.6667,26116.6667
38483.3333,20666.6667
38483.3333,21100
38483.3333,21250
38483.3333,21283.3333
38483.3333,21350
38483.3333,21416.6667
38483.3333,21450
38483.3333,21583.3333
38483.3333,21633.3333
38483.3333,21650
38483.3333,21666.6667
38483.3333,21766.6667
38483.3333,21833.3333
38483.3333,21850
38483.3333,22016.6667
38483.3333,22033.3333
38483.3333,22050
38483.3333,22083.3333
38483.3333,22166.6667
38483.3333,22183.3333
38483.3333,22366.6667
38483.3333,22400
38483.3333,22500
38483.3333,22583.3333
38483.3333,22883.3333
38483.3333,22933.3333
38483.3333,23100
38483.3333,23233.3333
38483.3333,23450
38483.3333,23550
38483.3333,23750
38483.3333,23800
38483.3333,23900
38483.3333,24116.6667
38483.3333,24133.3333
38483.3333,24166.6667
38483.3333,25916.6667
38483.3333,26050
38500,21350
38500,21383.3333
38500,21483.3333
38500,21516.6667
38500,21550
38500,21583.3333
38500,21600
38500,21616.6667
38500,21633.3333
38500,21650
38500,21666.6667
38500,21700
38500,21800
38500,21833.3333
38500,21850
38500,21883.3333
38500,22133.3333
38500,22233.3333
38500,22383.3333
38500,22800
38500,22850
38500,22883.3333
38500,22933.3333
38500,22983.3333
38500,23166.6667
38500,23266.6667
38500,23616.6667
38500,23966.6667
38500,24016.6667
38500,24083.3333
38500,24116.6667
38500,24133.3333
38500,25916.6667
38516.6667,21283.3333
38516.6667,21383.3333
38516.6667,21433.3333
38516.6667,21466.6667
38516.6667,21533.3333
38516.6667,21550
38516.6667,21566.6667
38516.6667,21666.6667
38516.6667,21683.3333
38516.6667,21716.6667
38516.6667,21766.6667
38516.6667,21783.3333
38516.6667,21833.3333
38516.6667,21866.6667
38516.6667,21883.3333
38516.6667,21916.6667
38516.6667,21950
38516.6667,21966.6667
38516.6667,22166.6667
38516.6667,22383.3333
38516.6667,22550
38516.6667,22733.3333
38516.6667,22783.3333
38516.6667,22950
38516.6667,23033.3333
38516.6667,23633.3333
38516.6667,23650
38516.6667,23783.3333
38516.6667,23850
38516.6667,23983.3333
38516.6667,24000
38516.6667,24033.3333
38516.6667,24100
38516.6667,24133.3333
38516.6667,24150
38516.6667,24166.6667
38516.6667,25883.3333
38516.6667,26216.6667
38533.3333,21083.3333
38533.3333,21183.3333
38533.3333,21216.6667
38533.3333,21366.6667
38533.3333,21383.3333
38533.3333,21400
38533.3333,21416.6667
38533.3333,21433.3333
38533.3333,21450
38533.3333,21500
38533.3333,21533.3333
38533.3333,21550
38533.3333,21566.6667
38533.3333,21683.3333
38533.3333,21700
38533.3333,21766.6667
38533.3333,21816.6667
38533.3333,21833.3333
38533.3333,21900
38533.3333,21916.6667
38533.3333,21933.3333
38533.3333,21983.3333
38533.3333,22033.3333
38533.3333,22100
38533.3333,22200
38533.3333,22266.6667
38533.3333,22383.3333
38533.3333,22500
38533.3333,22850
38533.3333,23016.6667
38533.3333,23100
38533.3333,23716.6667
38533.3333,23816.6667
38533.3333,23850
38533.3333,23916.6667
38533.3333,23933.3333
38533.3333,23983.3333
38533.3333,24050
38533.3333,24066.6667
38533.3333,24083.3333
38533.3333,24116.6667
38533.3333,24133.3333
38533.3333,25566.6667
38533.3333,25933.3333
38533.3333,25950
38533.3333,26100
38533.3333,26116.6667
38550,21233.3333
38550,21333.3333
38550,21366.6667
38550,21383.3333
38550,21533.3333
38550,21650
38550,21666.6667
38550,21700
38550,21800
38550,21816.6667
38550,21866.6667
38550,22016.6667
38550,22066.6667
38550,22116.6667
38550,22166.6667
38550,22416.6667
38550,22833.3333
38550,23083.3333
38550,23783.3333
38550,23850
38550,23900
38550,24000
38550,24050
38550,24083.3333
38550,25850
38550,25933.3333
38566.6667,20916.6667
38566.6667,21100
38566.6667,21300
38566.6667,21633.3333
38566.6667,21650
38566.6667,21666.6667
38566.6667,21683.3333
38566.6667,21700
38566.6667,21850
38566.6667,21916.6667
38566.6667,21966.6667
38566.6667,22016.6667
38566.6667,22150
38566.6667,22700
38566.6667,22750
38566.6667,22783.3333
38566.6667,22866.6667
38566.6667,23100
38566.6667,23216.6667
38566.6667,23283.3333
38566.6667,23600
38566.6667,23633.3333
38566.6667,23766.6667
38566.6667,23816.6667
38566.6667,23833.3333
38566.6667,23850
38566.6667,24050
38566.6667,24066.6667
38566.6667,24083.3333
38566.6667,25866.6667
38566.6667,25883.3333
38566.6667,25916.6667
38566.6667,25950
38566.6667,25983.3333
38566.6667,26033.3333
38583.3333,20550
38583.3333,21066.6667
38583.3333,21150
38583.3333,21166.6667
38583.3333,21233.3333
38583.3333,21383.3333
38583.3333,21450
38583.3333,21616.6667
38583.3333,21633.3333
38583.3333,21650
38583.3333,21666.6667
38583.3333,21683.3333
38583.3333,21716.6667
38583.3333,21750
38583.3333,21833.3333
38583.3333,21883.3333
38583.3333,21933.3333
38583.3333,21983.3333
38583.3333,22050
38583.3333,22333.3333
38583.3333,22416.6667
38583.3333,22666.6667
38583.3333,22750
38583.3333,22800
38583.3333,22950
38583.3333,23033.3333
38583.3333,23550
38583.3333,23633.3333
38583.3333,23716.6667
38583.3333,23766.6667
38583.3333,23800
38583.3333,23833.3333
38583.3333,24050
38583.3333,24066.6667
38583.3333,24083.3333
38583.3333,24100
38583.3333,24116.6667
38583.3333,24133.3333
38583.3333,25916.6667
38583.3333,25966.6667
38583.3333,26016.6667
38600,20883.3333
38600,21083.3333
38600,21183.3333
38600,21316.6667
38600,21400
38600,21450
38600,21483.3333
38600,21500
38600,21550
38600,21566.6667
38600,21583.3333
38600,21600
38600,21650
38600,21666.6667
38600,21733.3333
38600,21800
38600,21850
38600,21933.3333
38600,22050
38600,22116.6667
38600,22183.3333
38600,22500
38600,22716.6667
38600,22766.6667
38600,22850
38600,23216.6667
38600,23550
38600,23666.6667
38600,23783.3333
38600,24083.3333
38600,24100
38600,24116.6667
38616.6667,20600
38616.6667,20666.6667
